postcode,location,district,state,mukim,state_id,postcode1,postcode2,postcode3
76450,Kawasan Perindustrian Paya Rumput,Melaka,MELAKA,,,,,
76450,Lorong Sidang Jaafar,Melaka,MELAKA,,,,,
76450,Paya Rumput Hilir,Melaka,MELAKA,,,,,
76450,Paya Rumput Seberang,Melaka,MELAKA,,,,,
76450,Paya Rumput Tengah,Melaka,MELAKA,,,,,
76450,Paya Rumput,Melaka,MELAKA,,,,,
76450,Pekan Paya Rumput,Melaka,MELAKA,,,,,
76450,Rumah Awam Bertam Ulu,Melaka,MELAKA,,,,,
76450,Rumah Awam Paya Rumput,Melaka,MELAKA,,,,,
76450,Solok Air Supai,Melaka,MELAKA,,,,,
76450,Solok Chong Chan,Melaka,MELAKA,,,,,
76450,Solok Hilir,Melaka,MELAKA,,,,,
76450,Solok Penghulu Mak Yah,Melaka,MELAKA,,,,,
76450,Solok Sim Fat,Melaka,MELAKA,,,,,
76450,Solok Yong Lian,Melaka,MELAKA,,,,,
76450,Taman Bertam Impian,Melaka,MELAKA,,,,,
76450,Taman Bertam Indah,Melaka,MELAKA,,,,,
76450,Taman Bertam Jaya,Melaka,MELAKA,,,,,
76450,Taman Bertam Permai,Melaka,MELAKA,,,,,
76450,Taman Bertam Setia,Melaka,MELAKA,,,,,
76450,Taman Bertam Ulu,Melaka,MELAKA,,,,,
76450,Taman Cheng Setia,Melaka,MELAKA,,,,,
76450,Taman Paya Mas,Melaka,MELAKA,,,,,
76450,Taman Paya Rumput Bahagia,Melaka,MELAKA,,,,,
76450,Taman Paya Rumput Bestari,Melaka,MELAKA,,,,,
76450,Taman Paya Rumput Indah 2,Melaka,MELAKA,,,,,
76450,Taman Paya Rumput Indah,Melaka,MELAKA,,,,,
76450,Taman Paya Rumput Jaya,Melaka,MELAKA,,,,,
76450,Taman Paya Rumput Perdana,Melaka,MELAKA,,,,,
76450,Taman Paya Rumput Permai,Melaka,MELAKA,,,,,
76450,Taman Paya Rumput Ria,Melaka,MELAKA,,,,,
76450,Taman Paya Rumput Utama,Melaka,MELAKA,,,,,
76450,Taman Permai Indah,Melaka,MELAKA,,,,,
76450,Taman Rumput Jaya,Melaka,MELAKA,,,,,
76450,Taman Seri Bertam,Melaka,MELAKA,,,,,
76450,Taman Seri Paya Rumput,Melaka,MELAKA,,,,,
76450,Taman Sri Bertam,Melaka,MELAKA,,,,,
76450,Ujong Padang,Melaka,MELAKA,,,,,
76450,Ulu Paya Rumput,Melaka,MELAKA,,,,,
77000,Balik Bukit (Chohong),Jasin,MELAKA,,,,,
77000,Bukit Pulau,Jasin,MELAKA,,,,,
77000,CT Tan Estate,Jasin,MELAKA,,,,,
77000,Felda Kemendor,Jasin,MELAKA,,,,,
77000,Jalan Teratai,Jasin,MELAKA,,,,,
77000,Jasin,Jasin,MELAKA,,,,,
77000,Kampung Ayer Barok,Jasin,MELAKA,,,,,
77000,Kampung Ayer Manggis,Jasin,MELAKA,,,,,
77000,Kampung Bukit Katong,Jasin,MELAKA,,,,,
77000,Kampung Bukit Tinggi A,Jasin,MELAKA,,,,,
77000,Kampung Bukit Tinggi B,Jasin,MELAKA,,,,,
77000,Kampung Chenderawasih,Jasin,MELAKA,,,,,
77000,Kampung Chin-Chin,Jasin,MELAKA,,,,,
77000,Kampung Chinderah,Jasin,MELAKA,,,,,
77000,Kampung Chohong,Jasin,MELAKA,,,,,
77000,Kampung Kelubi,Jasin,MELAKA,,,,,
77000,Kampung Kemengkang,Jasin,MELAKA,,,,,
77000,"Kampung Kesang Jaya, Hang Tuah Jaya",Jasin,MELAKA,,,,,
77000,Kampung Kesang Pajak,Jasin,MELAKA,,,,,
77000,"Kampung Kesang Tua, Hang Tuah Jaya",Jasin,MELAKA,,,,,
77000,Kampung Ladang Baharu,Jasin,MELAKA,,,,,
77000,Kampung Rim,Jasin,MELAKA,,,,,
77000,Kampung Seri Kesang,Jasin,MELAKA,,,,,
77000,Kampung Simpang Badak,Jasin,MELAKA,,,,,
77000,Kampung Terentang,Jasin,MELAKA,,,,,
77000,Kesang Pajak,Jasin,MELAKA,,,,,
77000,Kumpai,Jasin,MELAKA,,,,,
77000,Ladang R.M. Chettiar,Jasin,MELAKA,,,,,
77000,Lipat Kajang,Jasin,MELAKA,,,,,
77000,Loji Ayer,Jasin,MELAKA,,,,,
77000,Rumah Awam Cenderahwasih,Jasin,MELAKA,,,,,
77000,Rumah Awam Chin Chin,Jasin,MELAKA,,,,,
77000,Rumah Awam Kersang,Jasin,MELAKA,,,,,
77000,Rumah Awam Rim,Jasin,MELAKA,,,,,
77000,Rumah Awam Simpang Kerayong,Jasin,MELAKA,,,,,
77000,Rumah Awam Sri Kerayong,Jasin,MELAKA,,,,,
77000,Simpang Kerayong,Jasin,MELAKA,,,,,
77000,Taman Bahagia (1 & 2),Jasin,MELAKA,,,,,
77000,Taman Chenderawasih,Jasin,MELAKA,,,,,
77000,Taman Desa Kesang,Jasin,MELAKA,,,,,
77000,Taman Desa Rim 2,Jasin,MELAKA,,,,,
77000,Taman Desa Rim,Jasin,MELAKA,,,,,
77000,Taman Jarim Jaya,Jasin,MELAKA,,,,,
77000,Taman Kelubi Damai,Jasin,MELAKA,,,,,
77000,Taman Kesang Indah,Jasin,MELAKA,,,,,
77000,Taman Kesang Jaya,Jasin,MELAKA,,,,,
77000,Taman Kolam Air,Jasin,MELAKA,,,,,
77000,Taman Lot Baru Jalan Kemendor,Jasin,MELAKA,,,,,
77000,Taman Maju (1 - 3),Jasin,MELAKA,,,,,
77000,Taman Mesra Rim 2,Jasin,MELAKA,,,,,
77000,Taman Mesra,Jasin,MELAKA,,,,,
77000,Taman Permata,Jasin,MELAKA,,,,,
77000,Taman Rim Baru,Jasin,MELAKA,,,,,
77000,Taman Rim Jaya,Jasin,MELAKA,,,,,
77000,Taman Sin Ban Bee,Jasin,MELAKA,,,,,
77000,Taman Sri Chin-Chin,Jasin,MELAKA,,,,,
77000,Taman Sri Kelubi,Jasin,MELAKA,,,,,
77000,Taman Sri Kemendor,Jasin,MELAKA,,,,,
77000,Taman Suria,Jasin,MELAKA,,,,,
77000,Taman Teman,Jasin,MELAKA,,,,,
77007,Peti Surat 1 - 80,Jasin,MELAKA,,,,,
77008,Peti Surat 81 Ke Atas,Jasin,MELAKA,,,,,
77009,Beg Berkunci,Jasin,MELAKA,,,,,
77100,Asahan,Asahan,MELAKA,,,,,
77100,Ayer Tekah,Asahan,MELAKA,,,,,
77100,Bukit Palembang,Asahan,MELAKA,,,,,
77100,Bukit Panjang,Asahan,MELAKA,,,,,
77100,Chabau,Asahan,MELAKA,,,,,
77100,Felda Bukit Senggeh,Asahan,MELAKA,,,,,
77100,Ho Seng San,Asahan,MELAKA,,,,,
77100,Kampung Abbey,Asahan,MELAKA,,,,,
77100,Kampung Air Kuning,Asahan,MELAKA,,,,,
77100,Kampung Air Pepat,Asahan,MELAKA,,,,,
77100,Kampung Air Repah,Asahan,MELAKA,,,,,
77100,Kampung Air Repat,Asahan,MELAKA,,,,,
77100,Kampung Ayer Songsang,Asahan,MELAKA,,,,,
77100,Kampung Ayer Tekah,Asahan,MELAKA,,,,,
77100,Kampung Baru Cina Asahan,Asahan,MELAKA,,,,,
77100,Kampung Baru Mantai,Asahan,MELAKA,,,,,
77100,Kampung Baru Nyalas,Asahan,MELAKA,,,,,
77100,Kampung Baru Pondok Batang,Asahan,MELAKA,,,,,
77100,Kampung Bukit Asahan,Asahan,MELAKA,,,,,
77100,Kampung Gapis,Asahan,MELAKA,,,,,
77100,Kampung Gubah,Asahan,MELAKA,,,,,
77100,Kampung Gunung Emas,Asahan,MELAKA,,,,,
77100,Kampung Jalan Raja,Asahan,MELAKA,,,,,
77100,Kampung Ladang Keeming,Asahan,MELAKA,,,,,
77100,Kampung Lubok Bandong,Asahan,MELAKA,,,,,
77100,Kampung Maju Pondok Batang,Asahan,MELAKA,,,,,
77100,Kampung Maju,Asahan,MELAKA,,,,,
77100,Kampung Mantai,Asahan,MELAKA,,,,,
77100,Kampung Masjid Baru,Asahan,MELAKA,,,,,
77100,Kampung Melangkan,Asahan,MELAKA,,,,,
77100,Kampung Nyalas,Asahan,MELAKA,,,,,
77100,Kampung Padang Lebar,Asahan,MELAKA,,,,,
77100,Kampung Parit Keliling,Asahan,MELAKA,,,,,
77100,Kampung Pelembang,Asahan,MELAKA,,,,,
77100,Kampung Raja,Asahan,MELAKA,,,,,
77100,Kampung Relau,Asahan,MELAKA,,,,,
77100,Kampung Sialang,Asahan,MELAKA,,,,,
77100,Kampung Simpang Bekoh,Asahan,MELAKA,,,,,
77100,Kampung Simpang Meriang,Asahan,MELAKA,,,,,
77100,Kampung Solok Kemong,Asahan,MELAKA,,,,,
77100,Kampung Sungai Dua,Asahan,MELAKA,,,,,
77100,Kem Asahan,Asahan,MELAKA,,,,,
77100,Kolam Ayer,Asahan,MELAKA,,,,,
77100,Ladang Gapis,Asahan,MELAKA,,,,,
77100,Ladang Kim Kee,Asahan,MELAKA,,,,,
77100,Ladang Mantai,Asahan,MELAKA,,,,,
77100,Ladang Nyalas,Asahan,MELAKA,,,,,
77100,Mantai,Asahan,MELAKA,,,,,
77100,Nyalas,Asahan,MELAKA,,,,,
77100,Pondok Batang,Asahan,MELAKA,,,,,
77100,Rumah Awam Pondok Batang,Asahan,MELAKA,,,,,
77100,Sialang,Asahan,MELAKA,,,,,
77100,Simpang Meriang,Asahan,MELAKA,,,,,
77100,Solok Komong,Asahan,MELAKA,,,,,
77100,Sungai Dua,Asahan,MELAKA,,,,,
77100,Sungai Mering,Asahan,MELAKA,,,,,
77100,Taman Gunung Asahan,Asahan,MELAKA,,,,,
77100,Taman Nyalas Baru,Asahan,MELAKA,,,,,
77100,Taman Nyalas,Asahan,MELAKA,,,,,
77100,Taman Sri Asahan,Asahan,MELAKA,,,,,
77100,Taman Sri Jaya,Asahan,MELAKA,,,,,
77100,Taman Sri Nyalas,Asahan,MELAKA,,,,,
77109,Beg Berkunci,Asahan,MELAKA,,,,,
77200,Ayer Merbau,Bemban,MELAKA,,,,,
77200,Ayer Panas,Bemban,MELAKA,,,,,
77200,"Baba Dan Nyonya Resort, Hang Tuah Jaya",Bemban,MELAKA,,,,,
77200,Bemban (Pekan),Bemban,MELAKA,,,,,
77200,Country Villa Resort,Bemban,MELAKA,,,,,
77200,"Golden Valley Resort, Hang Tuah Jaya",Bemban,MELAKA,,,,,
77200,Jalan Gapam,Bemban,MELAKA,,,,,
77200,Jalan Jasin (Batu 14 - 15),Bemban,MELAKA,,,,,
77200,Jalan Kolam Air,Bemban,MELAKA,,,,,
77200,Jalan Solok Bemban,Bemban,MELAKA,,,,,
77200,Jasin Industrial Park,Bemban,MELAKA,,,,,
77200,Kampung Air Merbau,Bemban,MELAKA,,,,,
77200,Kampung Asam Kumbang,Bemban,MELAKA,,,,,
77200,"Kampung Ayer Panas, Hang Tuah Jaya",Bemban,MELAKA,,,,,
77200,Kampung Baru (26 KM),Bemban,MELAKA,,,,,
77200,Kampung Baru Ayer Panas,Bemban,MELAKA,,,,,
77200,Kampung Baru Bukit Kajang,Bemban,MELAKA,,,,,
77200,Kampung Bemban,Bemban,MELAKA,,,,,
77200,Kampung Bukit Kajang,Bemban,MELAKA,,,,,
77200,"Kampung Gapam, Hang Tuah Jaya",Bemban,MELAKA,,,,,
77200,Kampung Jilir,Bemban,MELAKA,,,,,
77200,Kampung Kesang,Bemban,MELAKA,,,,,
77200,Kampung Kongsai,Bemban,MELAKA,,,,,
77200,Kampung Parit Lampong,Bemban,MELAKA,,,,,
77200,Kampung Paya Beringin (19.2 KM),Bemban,MELAKA,,,,,
77200,Kampung Serompong,Bemban,MELAKA,,,,,
77200,"Kampung Solok Hilir Ulu Duyong, Hang Tuah Jaya",Bemban,MELAKA,,,,,
77200,Kampung Tanjong Laboh,Bemban,MELAKA,,,,,
77200,"Kampung Tehel Tengah, Hang Tuah Jaya",Bemban,MELAKA,,,,,
77200,"Kampung Tehel Ulu, Hang Tuah Jaya",Bemban,MELAKA,,,,,
77200,"Kampung Tehel, Hang Tuah Jaya",Bemban,MELAKA,,,,,
77200,"Kampung Ulu Duyong, Hang Tuah Jaya",Bemban,MELAKA,,,,,
77200,Ladang Ayer Panas,Bemban,MELAKA,,,,,
77200,Ladang Bukit Kajang,Bemban,MELAKA,,,,,
77200,Ladang Leong Watt Hin,Bemban,MELAKA,,,,,
77200,"Orna Resort, Hang Tuah Jaya",Bemban,MELAKA,,,,,
77200,Paya Asam Kumbang,Bemban,MELAKA,,,,,
77200,Pekan Tehel,Bemban,MELAKA,,,,,
77200,Rumah Awam Air Merbau,Bemban,MELAKA,,,,,
77200,Solok Parit Lampong,Bemban,MELAKA,,,,,
77200,Solok Paya Kundang,Bemban,MELAKA,,,,,
77200,Solok Tehel Ulu,Bemban,MELAKA,,,,,
77200,Taman Asia Selatan,Bemban,MELAKA,,,,,
77200,Taman Bemban Baru,Bemban,MELAKA,,,,,
77200,"Taman Bemban Jaya, Hang Tuah Jaya",Bemban,MELAKA,,,,,
77200,Taman Bemban Utama,Bemban,MELAKA,,,,,
77200,"Taman Bemban, Hang Tuah Jaya",Bemban,MELAKA,,,,,
77200,Taman Damai,Bemban,MELAKA,,,,,
77200,Taman Desa Merbau,Bemban,MELAKA,,,,,
77200,Taman Gapam Lestari,Bemban,MELAKA,,,,,
77200,Taman IKS Air Panas,Bemban,MELAKA,,,,,
77200,Taman Indah,Bemban,MELAKA,,,,,
77200,Taman Mayang Baru,Bemban,MELAKA,,,,,
77200,Taman Mayang,Bemban,MELAKA,,,,,
77200,Taman Megah,Bemban,MELAKA,,,,,
77200,Taman Merbau Jaya,Bemban,MELAKA,,,,,
77200,Taman Mewah,Bemban,MELAKA,,,,,
77200,Taman Permai,Bemban,MELAKA,,,,,
77200,Taman Perumahan Polis,Bemban,MELAKA,,,,,
77200,Taman Sri Bemban,Bemban,MELAKA,,,,,
77200,"Taman Wira Rumah Awam Tehel, Hang Tuah Jaya",Bemban,MELAKA,,,,,
77200,Yen Chong Realty,Bemban,MELAKA,,,,,
77300,Anjong Batu,Merlimau,MELAKA,,,,,
77300,Bandar Baru Merlimau,Merlimau,MELAKA,,,,,
77300,Bandar Baru,Merlimau,MELAKA,,,,,
77300,Batu Gajah (Batu 15 - 17 3/4),Merlimau,MELAKA,,,,,
77300,Bukit Durian,Merlimau,MELAKA,,,,,
77300,Bukit Gereja,Merlimau,MELAKA,,,,,
77300,Bukit Kuda,Merlimau,MELAKA,,,,,
77300,Bukit Tembakau,Merlimau,MELAKA,,,,,
77300,Felcra Lembah Kesang,Merlimau,MELAKA,,,,,
77300,Jalan Abu Hassan,Merlimau,MELAKA,,,,,
77300,Jalan Ahmad,Merlimau,MELAKA,,,,,
77300,Jalan Aman,Merlimau,MELAKA,,,,,
77300,Jalan Baksan,Merlimau,MELAKA,,,,,
77300,Jalan Bakti,Merlimau,MELAKA,,,,,
77300,Jalan Batu Gajah (23 - 24 KM),Merlimau,MELAKA,,,,,
77300,Jalan Bayan,Merlimau,MELAKA,,,,,
77300,Jalan Bendang (1 & 2),Merlimau,MELAKA,,,,,
77300,Jalan Berkat,Merlimau,MELAKA,,,,,
77300,Jalan Boyak,Merlimau,MELAKA,,,,,
77300,"Jalan Bukit Kuda (1, 2, 3 & 4)",Merlimau,MELAKA,,,,,
77300,Jalan Bukit Tasek,Merlimau,MELAKA,,,,,
77300,Jalan Bunga Raya,Merlimau,MELAKA,,,,,
77300,Jalan Damai,Merlimau,MELAKA,,,,,
77300,Jalan Darat Seberang,Merlimau,MELAKA,,,,,
77300,Jalan Dato Langgar,Merlimau,MELAKA,,,,,
77300,Jalan Dato Nawar,Merlimau,MELAKA,,,,,
77300,Jalan Dato Suri,Merlimau,MELAKA,,,,,
77300,Jalan Giang,Merlimau,MELAKA,,,,,
77300,Jalan Hajah Salbiah,Merlimau,MELAKA,,,,,
77300,Jalan Haji Hassan,Merlimau,MELAKA,,,,,
77300,Jalan Haji Kamis,Merlimau,MELAKA,,,,,
77300,Jalan Haji Mentol,Merlimau,MELAKA,,,,,
77300,Jalan Haji Sharif,Merlimau,MELAKA,,,,,
77300,Jalan Haji Yahya,Merlimau,MELAKA,,,,,
77300,Jalan Indah,Merlimau,MELAKA,,,,,
77300,Jalan Jasin (Batu 15),Merlimau,MELAKA,,,,,
77300,Jalan Jasin (23 KM),Merlimau,MELAKA,,,,,
77300,Jalan Kenari,Merlimau,MELAKA,,,,,
77300,Jalan Kubur,Merlimau,MELAKA,,,,,
77300,Jalan Ladang Pasir,Merlimau,MELAKA,,,,,
77300,Jalan Lombong,Merlimau,MELAKA,,,,,
77300,Jalan Madrasah,Merlimau,MELAKA,,,,,
77300,Jalan Masai,Merlimau,MELAKA,,,,,
77300,Jalan Masjid,Merlimau,MELAKA,,,,,
77300,Jalan Merbok,Merlimau,MELAKA,,,,,
77300,Jalan Minhad,Merlimau,MELAKA,,,,,
77300,Jalan Muar (Batu 15 - 20),Merlimau,MELAKA,,,,,
77300,Jalan Muar (23 KM),Merlimau,MELAKA,,,,,
77300,Jalan Muar Lama,Merlimau,MELAKA,,,,,
77300,Jalan Mulia,Merlimau,MELAKA,,,,,
77300,Jalan Pahlawan,Merlimau,MELAKA,,,,,
77300,Jalan Pantai Siring,Merlimau,MELAKA,,,,,
77300,Jalan Parit Alai,Merlimau,MELAKA,,,,,
77300,Jalan Parit Pendekar,Merlimau,MELAKA,,,,,
77300,Jalan Paya Goyang,Merlimau,MELAKA,,,,,
77300,Jalan Paya Lengkong,Merlimau,MELAKA,,,,,
77300,Jalan Paya Lukah,Merlimau,MELAKA,,,,,
77300,Jalan Paya Panglong,Merlimau,MELAKA,,,,,
77300,Jalan Paya Tanjong,Merlimau,MELAKA,,,,,
77300,Jalan Penghulu Ahim,Merlimau,MELAKA,,,,,
77300,Jalan Permatang Bukit (1 - 4),Merlimau,MELAKA,,,,,
77300,Jalan Permatang Serai,Merlimau,MELAKA,,,,,
77300,Jalan Pulai Darat,Merlimau,MELAKA,,,,,
77300,Jalan Puyuh,Merlimau,MELAKA,,,,,
77300,Jalan Rahmat,Merlimau,MELAKA,,,,,
77300,Jalan Salim,Merlimau,MELAKA,,,,,
77300,Jalan Sayang,Merlimau,MELAKA,,,,,
77300,Jalan Serindit,Merlimau,MELAKA,,,,,
77300,Jalan Sidang Harun,Merlimau,MELAKA,,,,,
77300,Jalan Sidang Md Diah,Merlimau,MELAKA,,,,,
77300,Jalan Simin,Merlimau,MELAKA,,,,,
77300,Jalan Simpang Pasir Gembur,Merlimau,MELAKA,,,,,
77300,Jalan Sokma,Merlimau,MELAKA,,,,,
77300,Jalan Solok Minyak 1,Merlimau,MELAKA,,,,,
77300,Jalan Solok Minyak 2,Merlimau,MELAKA,,,,,
77300,Jalan Solok Telok,Merlimau,MELAKA,,,,,
77300,Jalan Sungai Renggi 1 & 2,Merlimau,MELAKA,,,,,
77300,Jalan Tenaga Baru,Merlimau,MELAKA,,,,,
77300,Jalan Tiong,Merlimau,MELAKA,,,,,
77300,Jalan Ujong Tanjong,Merlimau,MELAKA,,,,,
77300,Jalan Zakaria,Merlimau,MELAKA,,,,,
77300,Kampung Ayer Tawar,Merlimau,MELAKA,,,,,
77300,Kampung Batak,Merlimau,MELAKA,,,,,
77300,Kampung Batu 14 (Jalan Melaka),Merlimau,MELAKA,,,,,
77300,Kampung Batu 14 (Jalan Muar),Merlimau,MELAKA,,,,,
77300,Kampung Batu Gajah Pasir (Batu 18),Merlimau,MELAKA,,,,,
77300,Kampung Batu Gajah,Merlimau,MELAKA,,,,,
77300,Kampung Berangan Enam,Merlimau,MELAKA,,,,,
77300,Kampung Bukit Datok,Merlimau,MELAKA,,,,,
77300,Kampung Bukit Durian,Merlimau,MELAKA,,,,,
77300,Kampung Bukit Kepok,Merlimau,MELAKA,,,,,
77300,Kampung Kilang Berapi,Merlimau,MELAKA,,,,,
77300,Kampung Lancang,Merlimau,MELAKA,,,,,
77300,Kampung Merlimau Pasir,Merlimau,MELAKA,,,,,
77300,Kampung Paya Buloh,Merlimau,MELAKA,,,,,
77300,Kampung Paya Yoke,Merlimau,MELAKA,,,,,
77300,Kampung Pulai Barat,Merlimau,MELAKA,,,,,
77300,Kampung Pulai,Merlimau,MELAKA,,,,,
77300,Kampung Sawah Padang,Merlimau,MELAKA,,,,,
77300,Kampung Sebatu (29 KM Jalan Salim),Merlimau,MELAKA,,,,,
77300,Kampung Sempang,Merlimau,MELAKA,,,,,
77300,Kampung Semujuk Sri Mendapat,Merlimau,MELAKA,,,,,
77300,Kampung Semujuk,Merlimau,MELAKA,,,,,
77300,Kampung Sri Minyak,Merlimau,MELAKA,,,,,
77300,Kampung Sungai Sembilang,Merlimau,MELAKA,,,,,
77300,Kampung Telok,Merlimau,MELAKA,,,,,
77300,Kampung Tengah Permatang Serai,Merlimau,MELAKA,,,,,
77300,Kawasan Industri Serkam,Merlimau,MELAKA,,,,,
77300,Kawasan Kilang Semujuk,Merlimau,MELAKA,,,,,
77300,Ladang Selatan Baru,Merlimau,MELAKA,,,,,
77300,Ladang Tong Bee,Merlimau,MELAKA,,,,,
77300,Ladang Yew Watt Hin,Merlimau,MELAKA,,,,,
77300,Lorong Terap Jalan Haji Jamat,Merlimau,MELAKA,,,,,
77300,Merlimau Estate,Merlimau,MELAKA,,,,,
77300,Merlimau Pantai,Merlimau,MELAKA,,,,,
77300,Merlimau,Merlimau,MELAKA,,,,,
77300,Paya Tanjong,Merlimau,MELAKA,,,,,
77300,Pekan Batu Gajah Pasir,Merlimau,MELAKA,,,,,
77300,Pekan Sempang,Merlimau,MELAKA,,,,,
77300,Pekan Serkam,Merlimau,MELAKA,,,,,
77300,Pengkalan Samak,Merlimau,MELAKA,,,,,
77300,Pulai Darat,Merlimau,MELAKA,,,,,
77300,Rumah Awam Merlimau,Merlimau,MELAKA,,,,,
77300,Rumah Awam Sempang,Merlimau,MELAKA,,,,,
77300,Rumah Awam Umbai,Merlimau,MELAKA,,,,,
77300,Sebatu,Merlimau,MELAKA,,,,,
77300,Semujuk,Merlimau,MELAKA,,,,,
77300,Serkam Anak Ayer,Merlimau,MELAKA,,,,,
77300,Serkam Darat,Merlimau,MELAKA,,,,,
77300,Serkam Estate,Merlimau,MELAKA,,,,,
77300,Serkam Pantai,Merlimau,MELAKA,,,,,
77300,Serkam Tengah,Merlimau,MELAKA,,,,,
77300,Serkam Timur,Merlimau,MELAKA,,,,,
77300,Serkam,Merlimau,MELAKA,,,,,
77300,Simpang Bunga Raya,Merlimau,MELAKA,,,,,
77300,Simpang Pasir Gembor,Merlimau,MELAKA,,,,,
77300,Simpang Pekan,Merlimau,MELAKA,,,,,
77300,Solok Minyak,Merlimau,MELAKA,,,,,
77300,Solok Pasal,Merlimau,MELAKA,,,,,
77300,Solok Paya Lengkong,Merlimau,MELAKA,,,,,
77300,Sri Minyak,Merlimau,MELAKA,,,,,
77300,Sungai Ayer Tawar,Merlimau,MELAKA,,,,,
77300,Sungai Rengi,Merlimau,MELAKA,,,,,
77300,Taman Balkis (Bukit Durian),Merlimau,MELAKA,,,,,
77300,Taman Bukit Tembakau,Merlimau,MELAKA,,,,,
77300,Taman Dato Abdul Aziz Umbai,Merlimau,MELAKA,,,,,
77300,Taman Debunga,Merlimau,MELAKA,,,,,
77300,Taman Deretan,Merlimau,MELAKA,,,,,
77300,Taman Harmoni,Merlimau,MELAKA,,,,,
77300,Taman IKS Industri,Merlimau,MELAKA,,,,,
77300,Taman IKS Serkam,Merlimau,MELAKA,,,,,
77300,Taman Koperasi Serkam Darat,Merlimau,MELAKA,,,,,
77300,Taman Maju Jaya,Merlimau,MELAKA,,,,,
77300,Taman Makmur,Merlimau,MELAKA,,,,,
77300,Taman Merlimau Baru,Merlimau,MELAKA,,,,,
77300,Taman Merlimau Indah,Merlimau,MELAKA,,,,,
77300,Taman Merlimau Jaya,Merlimau,MELAKA,,,,,
77300,Taman Merlimau Utara,Merlimau,MELAKA,,,,,
77300,Taman Mewah,Merlimau,MELAKA,,,,,
77300,"Taman Muhibbah 6A, 6B, 6C",Merlimau,MELAKA,,,,,
77300,Taman Muhibbah,Merlimau,MELAKA,,,,,
77300,Taman Pahlawan,Merlimau,MELAKA,,,,,
77300,Taman Panglima Park,Merlimau,MELAKA,,,,,
77300,Taman Persona,Merlimau,MELAKA,,,,,
77300,Taman Pitis,Merlimau,MELAKA,,,,,
77300,Taman Pulai Indah,Merlimau,MELAKA,,,,,
77300,Taman Pulai Jaya,Merlimau,MELAKA,,,,,
77300,Taman Rakyat,Merlimau,MELAKA,,,,,
77300,Taman Sejati,Merlimau,MELAKA,,,,,
77300,Taman Seri Jati,Merlimau,MELAKA,,,,,
77300,Taman Seri Merlimau,Merlimau,MELAKA,,,,,
77300,Taman Serkam Jaya,Merlimau,MELAKA,,,,,
77300,Taman Serkam Perdana,Merlimau,MELAKA,,,,,
77300,Taman Sri Serkam,Merlimau,MELAKA,,,,,
77300,Tedong (Pekan),Merlimau,MELAKA,,,,,
77300,Tedong Barat,Merlimau,MELAKA,,,,,
77300,Tedong Darat,Merlimau,MELAKA,,,,,
77300,Tedong Pantai,Merlimau,MELAKA,,,,,
77300,Umbai,Merlimau,MELAKA,,,,,
77309,Beg Berkunci,Merlimau,MELAKA,,,,,
77400,Jalan Ghafar,Sungai Rambai,MELAKA,,,,,
77400,Jalan Haji Dahlan,Sungai Rambai,MELAKA,,,,,
77400,Jalan Haji Raya,Sungai Rambai,MELAKA,,,,,
77400,Jalan Ibrahim,Sungai Rambai,MELAKA,,,,,
77400,Jalan Laidin,Sungai Rambai,MELAKA,,,,,
77400,Jalan Parit Putat,Sungai Rambai,MELAKA,,,,,
77400,Jalan Parit Sialang,Sungai Rambai,MELAKA,,,,,
77400,Jalan Paya Rembut,Sungai Rambai,MELAKA,,,,,
77400,Kampung Benteng,Sungai Rambai,MELAKA,,,,,
77400,Kampung Parit Gantong,Sungai Rambai,MELAKA,,,,,
77400,Kampung Parit Penghulu,Sungai Rambai,MELAKA,,,,,
77400,Kampung Parit Perawas,Sungai Rambai,MELAKA,,,,,
77400,Kampung Parit Putat,Sungai Rambai,MELAKA,,,,,
77400,Kampung Parit Sidang Seman,Sungai Rambai,MELAKA,,,,,
77400,Kampung Paya Rembut,Sungai Rambai,MELAKA,,,,,
77400,Kampung Sebatu (29 - 31 KM),Sungai Rambai,MELAKA,,,,,
77400,Kampung Solok Ikan Paus,Sungai Rambai,MELAKA,,,,,
77400,Kampung Tasek,Sungai Rambai,MELAKA,,,,,
77400,Kampung Telok Gong,Sungai Rambai,MELAKA,,,,,
77400,Lorong Baba,Sungai Rambai,MELAKA,,,,,
77400,Lorong Pengkalan Leban,Sungai Rambai,MELAKA,,,,,
77400,Lorong Sayang,Sungai Rambai,MELAKA,,,,,
77400,Parit Derhaka,Sungai Rambai,MELAKA,,,,,
77400,Parit Hailam,Sungai Rambai,MELAKA,,,,,
77400,Parit Penghulu Benteng,Sungai Rambai,MELAKA,,,,,
77400,Parit Putat Benting,Sungai Rambai,MELAKA,,,,,
77400,Parit Sialang,Sungai Rambai,MELAKA,,,,,
77400,Parit Sidang Seman,Sungai Rambai,MELAKA,,,,,
77400,Permatang Tualang,Sungai Rambai,MELAKA,,,,,
77400,Rumah Awam Sungai Rambai,Sungai Rambai,MELAKA,,,,,
77400,Peti Surat,Sungai Rambai,MELAKA,,,,,
77400,Sungai Rambai,Sungai Rambai,MELAKA,,,,,
77400,Taman Anggerik,Sungai Rambai,MELAKA,,,,,
77400,Taman Cempaka,Sungai Rambai,MELAKA,,,,,
77400,Taman Jaya Parit Putat,Sungai Rambai,MELAKA,,,,,
77400,Taman Jaya,Sungai Rambai,MELAKA,,,,,
